54,43,44,52,49,57,77,68,101,86,56,55,70,80,57,86,41,40,525
40,66,63,54,59,45,61,87,112,87,83,48,84,120,67,69,48,36,520
40,49,50,56,52,46,54,56,90,111,66,77,65,107,112,105,70,35,514
67,91,70,92,92,80,118,117,128,141,118,101,92,154,103,109,82,40,731
124,144,134,111,108,97,128,181,190,149,114,109,132,163,101,106,55,51,810
63,69,56,65,69,69,68,102,108,91,88,92,90,128,86,71,51,58,563
46,33,42,62,45,40,62,53,74,94,66,41,53,87,101,100,51,40,447
30,54,56,63,30,47,58,59,96,87,63,72,69,126,62,71,46,53,468
65,72,91,115,90,89,77,117,151,177,121,154,152,219,215,178,107,93,919
6,5,9,9,15,9,16,15,20,30,17,15,40,49,43,31,18,24,169
35,35,43,33,35,27,60,47,59,44,47,52,102,101,71,62,41,56,350
8,6,12,24,17,20,19,16,19,14,15,42,46,35,25,26,39,73,200
8,11,17,24,22,19,17,31,20,46,23,31,43,71,39,37,36,70,265
1,3,4,9,9,11,7,6,8,10,16,11,19,31,9,9,8,19,72
46,63,64,63,65,50,63,79,99,114,81,81,104,155,93,116,51,30,545
24,42,60,78,61,47,50,94,123,137,116,97,156,325,265,221,174,93,1293
22,21,17,16,12,16,12,21,45,34,14,17,26,55,45,36,11,12,162
53,79,74,75,70,69,85,85,135,139,116,115,140,207,150,193,115,125,858
8,5,5,7,13,7,7,10,15,16,15,9,26,45,28,20,12,10,107
23,40,32,26,38,30,33,71,68,56,56,65,88,101,94,80,59,58,421
110,193,220,162,95,106,156,219,331,254,147,155,236,368,257,188,111,136,1289
13,10,11,29,17,16,27,28,33,20,33,46,61,56,54,25,33,56,237
16,26,18,37,30,30,24,31,28,33,39,56,57,56,36,41,31,37,220
14,18,13,22,13,22,25,25,30,31,35,33,60,55,48,38,33,39,219
1,1,2,6,2,2,4,8,7,9,3,4,11,13,13,7,5,3,47
2,1,4,4,0,0,3,1,1,9,2,3,3,6,6,11,4,5,29
0,3,0,3,5,3,5,0,3,8,3,8,7,7,2,5,8,14,34
4,3,2,4,5,2,2,9,9,8,7,11,8,15,12,6,13,17,59
1,2,2,4,6,0,4,3,7,6,6,13,17,10,7,10,11,16,48
0,0,0,0,0,0,3,1,0,2,0,2,7,9,1,5,3,8,21
0,5,1,0,1,4,5,5,1,3,4,11,9,11,2,5,8,12,42
4,12,13,9,5,9,12,15,11,14,16,20,16,23,19,15,12,19,99
2,4,4,10,9,9,8,14,6,15,13,22,40,40,24,23,24,36,141
2,2,5,3,1,1,0,2,1,2,2,4,4,1,0,5,1,6,15
8,2,3,4,9,4,10,14,6,12,17,16,32,27,26,25,20,41,136
0,0,0,0,2,1,1,0,2,1,4,8,10,11,2,7,8,15,36
2,8,9,12,8,11,10,4,16,10,12,19,12,27,18,19,16,25,113
0,0,0,0,0,0,0,1,1,3,0,3,3,7,5,8,6,8,28
2,1,2,1,3,3,2,0,6,2,5,2,3,11,9,7,6,8,29
0,0,0,0,0,1,0,0,0,0,0,0,2,7,2,1,3,3,10
0,0,0,0,0,0,1,0,0,0,0,5,1,0,3,1,5,1,10
0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,8,5,3,17
0,0,5,6,1,3,2,2,4,5,5,8,5,9,4,5,8,4,26
1,2,2,7,9,6,1,4,2,10,16,15,14,13,14,23,10,28,84
4,1,4,0,4,11,2,7,11,3,9,24,20,20,9,16,12,23,86
1,5,3,2,0,1,4,2,2,7,0,3,5,7,3,4,1,6,23
0,0,3,4,1,2,3,0,4,5,5,9,12,12,7,8,12,6,46
0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,5,11
0,1,0,1,0,1,6,2,5,0,1,5,14,10,4,5,11,9,30
0,0,2,0,0,4,3,0,4,0,2,8,8,7,2,2,4,5,25
1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,4
0,0,0,0,0,0,0,0,3,1,1,1,1,8,1,1,3,4,11
0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,4,6
0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,3,7
1,0,2,4,2,4,6,2,3,6,4,5,7,9,8,9,3,16,39
0,0,2,0,2,2,0,0,5,3,1,10,4,2,11,7,1,5,26
0,0,0,0,0,0,1,0,0,0,2,2,4,5,2,2,6,7,20
0,4,4,3,1,2,2,5,2,3,6,7,10,5,4,4,7,14,27
1,0,1,3,1,1,0,3,3,2,2,0,3,7,3,5,2,3,16
0,0,1,2,1,1,0,2,0,3,2,1,2,2,0,3,1,4,11
1,2,1,2,4,4,2,2,3,3,5,9,5,6,6,8,5,9,27
5,2,9,3,5,7,7,7,10,7,3,16,20,22,14,7,19,20,69
0,0,0,0,1,2,2,0,1,1,1,2,4,8,4,8,7,6,23
0,0,3,10,4,3,1,3,5,6,3,14,5,9,15,21,15,15,61
2,0,1,3,2,7,8,8,4,3,8,17,20,22,9,19,24,20,75
0,1,7,9,4,8,2,3,4,7,13,9,8,7,7,11,12,13,52
12,11,7,13,13,8,14,10,13,21,21,31,33,48,26,44,31,42,181
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,4,9
2,4,3,3,14,11,15,9,11,20,18,21,27,37,28,45,41,47,209
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,4,9
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,3,9
0,1,2,4,3,0,2,1,1,8,2,6,12,6,8,11,14,14,56
0,0,0,0,0,0,1,1,0,0,0,2,6,2,2,5,9,5,22
105,93,109,145,136,186,178,153,190,176,173,138,127,188,142,97,85,69,1033
22,26,42,33,23,23,29,51,65,39,49,34,62,96,53,39,31,31,287
8,8,11,15,15,13,12,28,31,22,26,32,43,64,26,35,26,32,182
23,22,29,36,38,35,34,42,58,60,62,50,62,89,72,77,48,61,344
17,35,49,49,29,46,47,44,62,70,56,71,80,101,96,82,52,54,428
20,22,40,35,40,26,27,30,56,55,55,62,46,57,74,56,34,41,290
27,43,49,69,50,39,34,66,92,88,86,72,84,150,123,95,80,87,524
8,13,22,21,25,19,24,32,39,43,44,43,49,72,45,55,41,48,267
19,12,27,40,33,34,35,40,54,48,64,58,48,82,66,56,70,80,373
25,15,20,29,31,25,32,38,27,36,37,38,31,40,40,33,26,26,231
14,22,26,23,13,17,22,34,36,36,41,35,49,55,40,41,32,45,231
16,24,29,16,29,13,17,37,49,38,28,37,42,57,35,32,19,10,204
28,30,28,45,24,20,42,46,55,69,41,37,55,66,62,40,26,13,276
24,30,44,60,42,45,42,32,74,51,74,66,55,62,32,44,45,57,310
9,15,31,33,35,33,37,34,50,67,62,60,62,109,67,83,71,78,366
15,26,28,32,18,14,27,38,45,42,31,45,75,78,42,44,35,52,255
26,26,24,34,43,41,51,53,58,52,48,56,65,72,59,54,42,65,345
10,16,12,18,21,16,15,21,24,32,23,24,38,56,31,29,25,35,165
3,0,2,5,5,9,2,4,4,6,12,6,10,22,13,19,12,10,60
5,5,6,5,9,8,9,8,7,5,7,18,16,16,8,10,14,14,54
3,2,1,2,3,2,2,4,3,5,1,6,6,6,3,8,6,3,29
12,11,15,16,14,17,29,24,25,30,27,34,53,51,43,24,21,32,171
45,47,63,70,74,68,70,78,115,101,96,118,103,162,119,101,72,85,586
80,79,103,108,77,103,97,114,172,136,119,129,144,220,146,138,103,107,834
